external_id,ywp_id,ywp_year,ywp_name,actorID,bc_id,conflictID,bc_name,bwd_id,bwd_name,country1,country2,locationid1,locationid2,external_exists,external_name,external_nameid,external_alleged,external_type_X,external_type_Y,external_type_L,external_type_W,external_type_M,external_type_T,external_type_$,external_type_I,external_type_O,external_type_U,external_type_text,external_type_code
2590,6143,1986,Sikh insurgents,1162,228,156,India (Punjab/Khalistan),387,Government of India - Sikh insurgents,India,,750,0,1,Sikh Diaspora,9803,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$
2592,6145,1987,Sikh insurgents,1162,228,156,India (Punjab/Khalistan),387,Government of India - Sikh insurgents,India,,750,0,1,Sikh Diaspora,9803,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$
2594,6147,1988,Sikh insurgents,1162,228,156,India (Punjab/Khalistan),387,Government of India - Sikh insurgents,India,,750,0,1,Sikh Diaspora,9803,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$
2596,4661,1989,Sikh insurgents,1162,228,156,India (Punjab/Khalistan),387,Government of India - Sikh insurgents,India,,750,0,1,Sikh Diaspora,9803,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$
2598,4723,1990,Sikh insurgents,1162,228,156,India (Punjab/Khalistan),387,Government of India - Sikh insurgents,India,,750,0,1,Sikh Diaspora,9803,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$
2600,4726,1991,Sikh insurgents,1162,228,156,India (Punjab/Khalistan),387,Government of India - Sikh insurgents,India,,750,0,1,Sikh Diaspora,9803,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$
2602,4727,1992,Sikh insurgents,1162,228,156,India (Punjab/Khalistan),387,Government of India - Sikh insurgents,India,,750,0,1,Sikh Diaspora,9803,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$
2604,4730,1993,Sikh insurgents,1162,228,156,India (Punjab/Khalistan),387,Government of India - Sikh insurgents,India,,750,0,1,Sikh Diaspora,9803,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$
2615,6338,1979,TNV,1148,160,139,India (Tripura),515,Government of India - TNV,India,,750,0,1,MNF,1109,0,0,1,0,1,1,1,0,0,0,0,"Access to military or intelligence infrastructure, Weapons, Materiel/Logistics, Training/Expertise",YWMT
2616,6340,1980,TNV,1148,160,139,India (Tripura),515,Government of India - TNV,India,,750,0,1,MNF,1109,0,0,0,0,0,0,1,0,0,0,0,Training/Expertise,T
2617,6342,1981,TNV,1148,160,139,India (Tripura),515,Government of India - TNV,India,,750,0,1,MNF,1109,0,0,0,0,0,0,1,0,0,0,0,Training/Expertise,T
2618,6344,1982,TNV,1148,160,139,India (Tripura),515,Government of India - TNV,India,,750,0,1,MNF,1109,0,0,0,0,0,0,1,0,0,0,0,Training/Expertise,T
2619,6346,1983,TNV,1148,160,139,India (Tripura),515,Government of India - TNV,India,,750,0,1,MNF,1109,0,0,0,0,0,0,1,0,0,0,0,Training/Expertise,T
2620,6346,1983,TNV,1148,160,139,India (Tripura),515,Government of India - TNV,India,,750,0,1,Bangladesh,771,0,0,0,0,1,0,0,0,0,0,0,Weapons,W
2621,6348,1984,TNV,1148,160,139,India (Tripura),515,Government of India - TNV,India,,750,0,1,MNF,1109,0,0,0,0,0,0,1,0,0,0,0,Training/Expertise,T
2622,6348,1984,TNV,1148,160,139,India (Tripura),515,Government of India - TNV,India,,750,0,1,Bangladesh,771,0,0,0,0,1,0,0,0,0,0,0,Weapons,W
2623,6350,1985,TNV,1148,160,139,India (Tripura),515,Government of India - TNV,India,,750,0,1,MNF,1109,0,0,0,0,0,0,1,0,0,0,0,Training/Expertise,T
2624,6352,1986,TNV,1148,160,139,India (Tripura),515,Government of India - TNV,India,,750,0,1,MNF,1109,0,0,0,0,0,0,1,0,0,0,0,Training/Expertise,T
2625,6354,1987,TNV,1148,160,139,India (Tripura),515,Government of India - TNV,India,,750,0,1,MNF,1109,0,0,0,0,0,0,1,0,0,0,0,Training/Expertise,T
2626,6356,1988,TNV,1148,160,139,India (Tripura),515,Government of India - TNV,India,,750,0,1,MNF,1109,0,0,0,0,0,0,1,0,0,0,0,Training/Expertise,T
2630,3781,1995,Government of India,750,176,170,India (Assam),296,Government of India - ULFA,India,,750,0,1,Myanmar,775,0,0,1,0,0,0,0,0,0,0,0,Access to military or intelligence infrastructure,Y
2638,4366,2003,Government of India,750,176,170,India (Assam),296,Government of India - ULFA,India,,750,0,1,Bhutan,760,0,0,1,0,0,0,0,0,0,0,0,Access to military or intelligence infrastructure,Y
2648,3756,1990,ULFA,1169,176,170,India (Assam),296,Government of India - ULFA,India,,750,0,1,NSCN-K,1066,0,0,1,0,0,0,0,0,0,0,0,"Access to military or intelligence infrastructure, ",Y
2649,3756,1990,ULFA,1169,176,170,India (Assam),296,Government of India - ULFA,India,,750,0,1,UNLF,1158,0,0,1,0,0,0,0,0,0,0,0,"Access to military or intelligence infrastructure, ",Y
2654,3786,1994,ULFA,1169,176,170,India (Assam),296,Government of India - ULFA,India,,750,0,1,KNU,1021,0,0,0,0,1,0,0,0,0,0,0,Weapons,W
2673,3805,1999,ULFA,1169,176,170,India (Assam),296,Government of India - ULFA,India,,750,0,1,PREPAK,1161,0,0,1,0,0,0,0,0,0,0,0,Access to military or intelligence infrastructure,Y
2674,3805,1999,ULFA,1169,176,170,India (Assam),296,Government of India - ULFA,India,,750,0,1,UNLF,1158,0,0,1,0,0,0,0,0,0,0,0,Access to military or intelligence infrastructure,Y
2675,3805,1999,ULFA,1169,176,170,India (Assam),296,Government of India - ULFA,India,,750,0,1,NSCN-K,1066,0,0,1,0,0,0,0,0,0,0,0,Access to military or intelligence infrastructure,Y
2677,3805,1999,ULFA,1169,176,170,India (Assam),296,Government of India - ULFA,India,,750,0,1,NDFB,1206,0,0,1,0,0,0,0,0,0,0,0,Access to military or intelligence infrastructure,Y
2683,3807,2000,ULFA,1169,176,170,India (Assam),296,Government of India - ULFA,India,,750,0,1,UNLF,1158,0,0,1,0,0,0,0,0,0,0,0,Access to military or intelligence infrastructure,Y
2686,3809,2001,ULFA,1169,176,170,India (Assam),296,Government of India - ULFA,India,,750,0,1,PREPAK,1161,0,0,1,0,0,0,0,0,0,0,0,Access to military or intelligence infrastructure,Y
2687,3809,2001,ULFA,1169,176,170,India (Assam),296,Government of India - ULFA,India,,750,0,1,UNLF,1158,0,0,1,0,0,0,0,0,0,0,0,Access to military or intelligence infrastructure,Y
2688,3809,2001,ULFA,1169,176,170,India (Assam),296,Government of India - ULFA,India,,750,0,1,NSCN-K,1066,0,0,1,0,0,0,0,0,0,0,0,Access to military or intelligence infrastructure,Y
2690,3809,2001,ULFA,1169,176,170,India (Assam),296,Government of India - ULFA,India,,750,0,1,NDFB,1206,0,0,1,0,0,0,0,0,0,0,0,Access to military or intelligence infrastructure,Y
2693,3809,2001,ULFA,1169,176,170,India (Assam),296,Government of India - ULFA,India,,750,0,1,UNLF,1158,0,0,1,0,0,0,0,0,0,0,0,Access to military or intelligence infrastructure,Y
2697,3811,2002,ULFA,1169,176,170,India (Assam),296,Government of India - ULFA,India,,750,0,1,UNLF,1158,0,0,1,0,0,0,0,0,0,0,0,Access to military or intelligence infrastructure,Y
2699,4365,2003,ULFA,1169,176,170,India (Assam),296,Government of India - ULFA,India,,750,0,1,Bangladeshi Elements,9015,0,0,0,1,0,0,0,0,0,0,0,Access to Territory,L
2700,4365,2003,ULFA,1169,176,170,India (Assam),296,Government of India - ULFA,India,,750,0,1,UNLF,1158,0,0,1,0,0,0,0,0,0,0,0,Access to military or intelligence infrastructure,Y
2702,5172,2004,ULFA,1169,176,170,India (Assam),296,Government of India - ULFA,India,,750,0,1,Bangladeshi Elements,9015,0,0,0,1,0,0,0,0,0,0,0,Access to Territory,L
2704,5420,2005,ULFA,1169,176,170,India (Assam),296,Government of India - ULFA,India,,750,0,1,Bangladeshi Elements,9015,0,0,0,1,0,0,0,0,0,0,0,Access to Territory,L
2705,7513,2006,ULFA,1169,176,170,India (Assam),296,Government of India - ULFA,India,,750,0,1,KNU,1021,0,0,0,0,1,1,1,0,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise",WMT
2706,7513,2006,ULFA,1169,176,170,India (Assam),296,Government of India - ULFA,India,,750,0,1,KIO,1043,0,0,0,0,1,1,1,0,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise",WMT
2708,7513,2006,ULFA,1169,176,170,India (Assam),296,Government of India - ULFA,India,,750,0,1,Bangladeshi Elements,9015,0,0,0,1,0,0,0,0,0,0,0,Access to Territory,L
2709,7825,2007,ULFA,1169,176,170,India (Assam),296,Government of India - ULFA,India,,750,0,1,KNU,1021,0,0,0,0,1,1,1,0,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise",WMT
2710,7825,2007,ULFA,1169,176,170,India (Assam),296,Government of India - ULFA,India,,750,0,1,KIO,1043,0,0,0,0,1,1,1,0,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise",WMT
2712,8300,2008,ULFA,1169,176,170,India (Assam),296,Government of India - ULFA,India,,750,0,1,NSCN-K,1066,0,0,0,1,0,0,0,0,0,0,0,Access to Territory,L
2713,8300,2008,ULFA,1169,176,170,India (Assam),296,Government of India - ULFA,India,,750,0,1,KNU,1021,0,0,0,1,0,0,0,0,0,0,0,Access to Territory,L
2714,8300,2008,ULFA,1169,176,170,India (Assam),296,Government of India - ULFA,India,,750,0,1,KIO,1043,0,0,0,1,0,0,0,0,0,0,0,Access to Territory,L
2716,9130,2009,ULFA,1169,176,170,India (Assam),296,Government of India - ULFA,India,,750,0,1,NSCN-K,1066,0,0,0,1,0,0,0,0,0,0,0,Access to Territory,L
2717,9130,2009,ULFA,1169,176,170,India (Assam),296,Government of India - ULFA,India,,750,0,1,KNU,1021,0,0,0,1,0,0,0,0,0,0,0,Access to Territory,L
2718,9130,2009,ULFA,1169,176,170,India (Assam),296,Government of India - ULFA,India,,750,0,1,KIO,1043,0,0,0,1,0,0,0,0,0,0,0,Access to Territory,L
2719,9130,2009,ULFA,1169,176,170,India (Assam),296,Government of India - ULFA,India,,750,0,1,UNLF,1158,0,0,1,0,0,0,0,0,0,0,0,Access to military or intelligence infrastructure,Y
2730,4199,1994,UNLF,1158,190,152,India (Manipur),336,Government of India - UNLF,India,,750,0,1,NSCN-K,1066,0,0,1,0,0,0,0,0,0,0,0,Access to military or intelligence infrastructure,Y
2743,7836,2007,UNLF,1158,190,152,India (Manipur),336,Government of India - UNLF,India,,750,0,1,KIO,1043,0,0,0,0,1,1,1,0,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise",WMT
2744,7836,2007,UNLF,1158,190,152,India (Manipur),336,Government of India - UNLF,India,,750,0,1,KNU,1021,0,0,0,0,1,1,1,0,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise",WMT
2745,9141,2009,UNLF,1158,190,152,India (Manipur),336,Government of India - UNLF,India,,750,0,1,NSCN-K,1066,0,0,1,0,0,0,0,0,0,0,0,Access to military or intelligence infrastructure,Y
2746,9141,2009,UNLF,1158,190,152,India (Manipur),336,Government of India - UNLF,India,,750,0,1,ULFA,1169,0,0,1,0,0,0,0,0,0,0,0,Access to military or intelligence infrastructure,Y
2749,9141,2009,UNLF,1158,190,152,India (Manipur),336,Government of India - UNLF,India,,750,0,1,KIO,1043,0,0,0,0,1,1,1,0,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise",WMT
2750,9141,2009,UNLF,1158,190,152,India (Manipur),336,Government of India - UNLF,India,,750,0,1,KNU,1021,0,0,0,0,1,1,1,0,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise",WMT
2770,6020,1976,Government of Indonesia,850,198,134,Indonesia (East Timor),344,Government of Indonesia - FRETILIN,Indonesia,,850,0,1,United States,2,0,0,0,0,1,1,1,1,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",WMT$
2771,6022,1977,Government of Indonesia,850,198,134,Indonesia (East Timor),344,Government of Indonesia - FRETILIN,Indonesia,,850,0,1,United States,2,0,0,0,0,1,1,1,1,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",WMT$
2772,6024,1978,Government of Indonesia,850,198,134,Indonesia (East Timor),344,Government of Indonesia - FRETILIN,Indonesia,,850,0,1,United States,2,0,0,0,0,1,1,1,1,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",WMT$
2773,6026,1979,Government of Indonesia,850,198,134,Indonesia (East Timor),344,Government of Indonesia - FRETILIN,Indonesia,,850,0,1,United States,2,0,0,0,0,1,1,1,1,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",WMT$
2774,6028,1980,Government of Indonesia,850,198,134,Indonesia (East Timor),344,Government of Indonesia - FRETILIN,Indonesia,,850,0,1,United States,2,0,0,0,0,1,1,1,1,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",WMT$
2775,6030,1981,Government of Indonesia,850,198,134,Indonesia (East Timor),344,Government of Indonesia - FRETILIN,Indonesia,,850,0,1,United States,2,0,0,0,0,1,1,1,1,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",WMT$
2776,6032,1982,Government of Indonesia,850,198,134,Indonesia (East Timor),344,Government of Indonesia - FRETILIN,Indonesia,,850,0,1,United States,2,0,0,0,0,1,1,1,1,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",WMT$
2777,6034,1983,Government of Indonesia,850,198,134,Indonesia (East Timor),344,Government of Indonesia - FRETILIN,Indonesia,,850,0,1,United States,2,0,0,0,0,1,1,1,1,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",WMT$
2778,6036,1984,Government of Indonesia,850,198,134,Indonesia (East Timor),344,Government of Indonesia - FRETILIN,Indonesia,,850,0,1,United States,2,0,0,0,0,1,1,1,1,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",WMT$
2779,6038,1985,Government of Indonesia,850,198,134,Indonesia (East Timor),344,Government of Indonesia - FRETILIN,Indonesia,,850,0,1,United States,2,0,0,0,0,1,1,1,1,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",WMT$
2780,6040,1986,Government of Indonesia,850,198,134,Indonesia (East Timor),344,Government of Indonesia - FRETILIN,Indonesia,,850,0,1,United States,2,0,0,0,0,1,1,1,1,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",WMT$
2781,6042,1987,Government of Indonesia,850,198,134,Indonesia (East Timor),344,Government of Indonesia - FRETILIN,Indonesia,,850,0,1,United States,2,0,0,0,0,0,0,1,0,0,0,0,Training/Expertise,T
2782,6044,1988,Government of Indonesia,850,198,134,Indonesia (East Timor),344,Government of Indonesia - FRETILIN,Indonesia,,850,0,1,United States,2,0,0,0,0,0,0,1,0,0,0,0,Training/Expertise,T
2783,4297,1989,Government of Indonesia,850,198,134,Indonesia (East Timor),344,Government of Indonesia - FRETILIN,Indonesia,,850,0,1,United States,2,0,0,0,0,0,0,1,0,0,0,0,Training/Expertise,T
2784,4305,1992,Government of Indonesia,850,198,134,Indonesia (East Timor),344,Government of Indonesia - FRETILIN,Indonesia,,850,0,1,United States,2,0,0,0,0,0,0,1,0,0,0,0,Training/Expertise,T
2785,4316,1997,Government of Indonesia,850,198,134,Indonesia (East Timor),344,Government of Indonesia - FRETILIN,Indonesia,,850,0,1,United States,2,0,0,0,0,0,0,1,0,0,0,0,Training/Expertise,T
2786,4317,1998,Government of Indonesia,850,198,134,Indonesia (East Timor),344,Government of Indonesia - FRETILIN,Indonesia,,850,0,1,United States,2,0,0,0,0,0,0,1,0,0,0,0,Training/Expertise,T
2796,4346,1990,Government of Indonesia,850,201,171,Indonesia (Aceh),347,Government of Indonesia - GAM,Indonesia,,850,0,1,United States,2,0,0,0,0,0,0,1,0,0,0,0,Training/Expertise,T
2797,4357,1991,Government of Indonesia,850,201,171,Indonesia (Aceh),347,Government of Indonesia - GAM,Indonesia,,850,0,1,United States,2,0,0,0,0,0,0,1,0,0,0,0,Training/Expertise,T
2805,6011,1976,Government of Indonesia,850,260,94,Indonesia (West Papua),498,Government of Indonesia - OPM,Indonesia,,850,0,1,United States,2,0,0,0,0,1,1,1,1,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",WMT$
2806,6013,1977,Government of Indonesia,850,260,94,Indonesia (West Papua),498,Government of Indonesia - OPM,Indonesia,,850,0,1,United States,2,0,0,0,0,1,1,1,1,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",WMT$
2807,6015,1978,Government of Indonesia,850,260,94,Indonesia (West Papua),498,Government of Indonesia - OPM,Indonesia,,850,0,1,United States,2,0,0,0,0,1,1,1,1,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",WMT$
2808,9186,1981,Government of Indonesia,850,260,94,Indonesia (West Papua),498,Government of Indonesia - OPM,Indonesia,,850,0,1,United States,2,0,0,0,0,1,1,1,1,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",WMT$
2875,6620,1979,APCO,1154,284,144,Iran (Arabistan),546,Government of Iran (Persia) - APCO,Iran (Persia),,630,0,1,Iraq,645,0,0,0,0,1,0,0,0,0,0,0,Weapons,W
2880,6589,1981,Government of Iran (Persia),630,281,128,Iran - Iraq,543,Government of Iran (Persia) - Government of Iraq,Iran (Persia),Iraq,630,645,1,Syria,652,0,0,0,0,1,1,0,0,1,0,0,"Weapons, Materiel/Logistics, Intelligence material",WMI
2881,6589,1981,Government of Iran (Persia),630,281,128,Iran - Iraq,543,Government of Iran (Persia) - Government of Iraq,Iran (Persia),Iraq,630,645,1,Libya,620,0,0,0,0,1,0,0,0,0,0,0,Weapons,W
2882,6591,1982,Government of Iran (Persia),630,281,128,Iran - Iraq,543,Government of Iran (Persia) - Government of Iraq,Iran (Persia),Iraq,630,645,1,Syria,652,0,0,1,0,1,1,0,0,1,0,0,"Access to military or intelligence infrastructure, Weapons, Materiel/Logistics, Intelligence material",YWMI
2883,6591,1982,Government of Iran (Persia),630,281,128,Iran - Iraq,543,Government of Iran (Persia) - Government of Iraq,Iran (Persia),Iraq,630,645,1,Libya,620,0,0,0,0,1,0,0,0,0,0,0,Weapons,W
2884,6593,1983,Government of Iran (Persia),630,281,128,Iran - Iraq,543,Government of Iran (Persia) - Government of Iraq,Iran (Persia),Iraq,630,645,1,Syria,652,0,0,0,0,1,1,0,0,1,0,0,"Weapons, Materiel/Logistics, Intelligence material",WMI
2885,6593,1983,Government of Iran (Persia),630,281,128,Iran - Iraq,543,Government of Iran (Persia) - Government of Iraq,Iran (Persia),Iraq,630,645,1,Libya,620,0,0,0,0,1,0,0,0,0,0,0,Weapons,W
2895,6588,1980,Government of Iraq,645,281,128,Iran - Iraq,543,Government of Iran (Persia) - Government of Iraq,Iran (Persia),Iraq,630,645,1,Jordan,663,0,0,1,1,0,0,0,1,0,0,0,"Access to Territory, Access to military or intelligence infrastructure, , Funding/Economic Support",LY$
2896,6588,1980,Government of Iraq,645,281,128,Iran - Iraq,543,Government of Iran (Persia) - Government of Iraq,Iran (Persia),Iraq,630,645,1,Saudi Arabia,670,0,0,0,0,0,1,0,1,0,0,0,"Materiel/Logistics, Funding/Economic Support",M$
2897,6588,1980,Government of Iraq,645,281,128,Iran - Iraq,543,Government of Iran (Persia) - Government of Iraq,Iran (Persia),Iraq,630,645,1,Kuwait,690,0,0,0,0,0,1,0,1,0,0,0,"Materiel/Logistics, Funding/Economic Support",M$
2898,6588,1980,Government of Iraq,645,281,128,Iran - Iraq,543,Government of Iran (Persia) - Government of Iraq,Iran (Persia),Iraq,630,645,1,Abu Dhabi,9006,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$
2899,6588,1980,Government of Iraq,645,281,128,Iran - Iraq,543,Government of Iran (Persia) - Government of Iraq,Iran (Persia),Iraq,630,645,1,Ras al-Khaima,9007,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$
2900,6590,1981,Government of Iraq,645,281,128,Iran - Iraq,543,Government of Iran (Persia) - Government of Iraq,Iran (Persia),Iraq,630,645,1,Jordan,663,0,0,1,1,0,0,0,1,0,0,0,"Access to Territory, Access to military or intelligence infrastructure, , Funding/Economic Support",LY$
2901,6590,1981,Government of Iraq,645,281,128,Iran - Iraq,543,Government of Iran (Persia) - Government of Iraq,Iran (Persia),Iraq,630,645,1,Saudi Arabia,670,0,0,0,0,0,1,0,1,0,0,0,"Materiel/Logistics, Funding/Economic Support",M$
2902,6590,1981,Government of Iraq,645,281,128,Iran - Iraq,543,Government of Iran (Persia) - Government of Iraq,Iran (Persia),Iraq,630,645,1,Kuwait,690,0,0,0,0,0,1,0,1,0,0,0,"Materiel/Logistics, Funding/Economic Support",M$
2903,6590,1981,Government of Iraq,645,281,128,Iran - Iraq,543,Government of Iran (Persia) - Government of Iraq,Iran (Persia),Iraq,630,645,1,Abu Dhabi,9006,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$
2904,6590,1981,Government of Iraq,645,281,128,Iran - Iraq,543,Government of Iran (Persia) - Government of Iraq,Iran (Persia),Iraq,630,645,1,Ras al-Khaima,9007,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$
2905,6592,1982,Government of Iraq,645,281,128,Iran - Iraq,543,Government of Iran (Persia) - Government of Iraq,Iran (Persia),Iraq,630,645,1,Jordan,663,0,0,1,1,0,0,0,1,0,0,0,"Access to Territory, Access to military or intelligence infrastructure, , Funding/Economic Support",LY$
2906,6592,1982,Government of Iraq,645,281,128,Iran - Iraq,543,Government of Iran (Persia) - Government of Iraq,Iran (Persia),Iraq,630,645,1,Saudi Arabia,670,0,0,0,0,0,1,0,1,0,0,0,"Materiel/Logistics, Funding/Economic Support",M$
2907,6592,1982,Government of Iraq,645,281,128,Iran - Iraq,543,Government of Iran (Persia) - Government of Iraq,Iran (Persia),Iraq,630,645,1,Kuwait,690,0,0,0,0,0,1,0,1,0,0,0,"Materiel/Logistics, Funding/Economic Support",M$
2908,6592,1982,Government of Iraq,645,281,128,Iran - Iraq,543,Government of Iran (Persia) - Government of Iraq,Iran (Persia),Iraq,630,645,1,Abu Dhabi,9006,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$
2909,6592,1982,Government of Iraq,645,281,128,Iran - Iraq,543,Government of Iran (Persia) - Government of Iraq,Iran (Persia),Iraq,630,645,1,Ras al-Khaima,9007,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$
